order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
405708;vari-cream-com;parcel-on-a-place;delivered;"2016-06-29 14:42:00";405708A;"Товар в точке получения";405708-405708A_220;Вручение;CB014097494RU
408785;vari-cream-com;parcel-on-a-place;delivered;"2016-06-29 14:19:00";408785A;"Товар в точке получения";408785-408785A_227;Вручение;CB014099478RU
429769;vari-cream-com;parcel-on-a-place;delivered;"2016-06-29 16:42:00";429769A;"Товар в точке получения";429769-429769A_271;Вручение;CB014106179RU
432830;gemor-cream;parcel-on-a-place;delivered;"2016-06-29 19:02:00";432830A;"Товар в точке получения";432830-432830A_273;Вручение;CB014106457RU
431323;vari-cream-com;parcel-on-a-place;delivered;"2016-06-29 18:43:00";431323A;"Товар в точке получения";431323-431323A_273;Вручение;CB014106222RU
428948;vari-cream-com;parcel-on-a-place;delivered;"2016-06-29 14:17:00";428948A;"Товар в точке получения";428948-428948A_273;Вручение;CB014106721RU
436945;joint-cream;sent;parcel-on-a-place;"2016-06-29 14:11:00";436945A;Отправлен;436945-436945A_277;Невручение;CB014107510RU
435863;gemor-cream;parcel-on-a-place;delivered;"2016-06-29 22:21:00";435863A;"Товар в точке получения";435863-435863A_278;Вручение;CB014107608RU
435628;psorias-cream;parcel-on-a-place;delivered;"2016-06-29 18:28:00";435628A;"Товар в точке получения";435628-435628A_278;Вручение;CB014107713RU
435594;joint-cream;parcel-on-a-place;delivered;"2016-06-29 14:19:00";435594A;"Товар в точке получения";435594-435594A_278;Вручение;CB014107673RU
436559;vari-cream-com;sent;delivered;"2016-06-29 13:36:00";436559A;Отправлен;436559-436559A_277;Вручение;CB014107639RU
436183;gemor-cream;sent;delivered;"2016-06-29 14:49:00";436183A;Отправлен;436183-436183A_277;Вручение;CB014107378RU
440946;joint-cream;sent;delivered;"2016-06-29 13:46:00";440946A;Отправлен;440946-440946A_281;Вручение;CB016536998RU
437505;wrinkles-cream;sent;delivered;"2016-06-29 13:05:00";437505A;Отправлен;437505-437505A_281;Вручение;CB014107951RU
437143;vari-cream-com;sent;delivered;"2016-06-29 14:21:00";437143A;Отправлен;437143-437143A_281;Вручение;CB016537358RU
