order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
473268;joint-cream;parcel-on-a-place;delivered;"2016-08-04 18:22:00";473268A;"Товар в точке получения";473268-473268A_362;Вручение;CB016550195RU
477325;psorias-cream;sent;delivered;"2016-08-04 15:26:00";477325A;Отправлен;477325-477325A_367;Вручение;CB016552430RU
475751;vari-cream-com;parcel-on-a-place;delivered;"2016-08-04 18:45:00";475751A;"Товар в точке получения";475751-475751A_366;Вручение;CB016551567RU
475558;joint-cream;parcel-on-a-place;delivered;"2016-08-04 18:09:00";475558A;"Товар в точке получения";475558-475558A_366;Вручение;CB016550907RU
476449;psorias-cream;sent;parcel-on-a-place;"2016-08-04 16:47:00";476449A;Отправлен;476449-476449A_367;"Прибыло в город назначения";CB016552386RU
479103;vari-cream-com;parcel-on-a-place;delivered;"2016-08-04 18:19:00";479103A;"Товар в точке получения";479103-479103A_371;Вручение;CB016551981RU
471760;joint-cream;sent;parcel-on-a-place;"2016-08-04 16:46:00";471760A;Отправлен;471760-471760A_370;"Прибыло в город назначения";CB016552355RU
487571;joint-cream;sent;delivered;"2016-08-04 18:36:11";487571A;Отправлен;487571-487571A_386;Вручение;32022280
487142;joint-cream;parcel-on-a-place;delivered;"2016-08-04 19:51:56";487142A;"Товар в точке получения";487142-487142A_386;Вручение;32022270
487081;vari-cream-com;sent;delivered;"2016-08-04 15:22:58";487081A;Отправлен;487081-487081A_386;Вручение;32022268
486993;joint-cream;sent;delivered;"2016-08-04 15:28:44";486993A;Отправлен;486993-486993A_386;Вручение;32022263
486911;vari-cream-com;sent;delivered;"2016-08-04 16:55:58";486911A;Отправлен;486911-486911A_386;Вручение;32022260
485679;joint-cream;parcel-on-a-place;delivered;"2016-08-04 19:40:30";485679A;"Товар в точке получения";485679-485679A_386;Вручение;32022230
489098;vari-cream-com;sent;delivered;"2016-08-04 18:20:56";489098A;Отправлен;489098-489098A_388;Вручение;32022332
488595;joint-cream;injob;delivered;"2016-08-04 18:00:00";488595A;"Требует доработки оператора";488595-488595A_388;Вручение;32022319
488426;vari-cream-com;sent;delivered;"2016-08-04 16:14:17";488426A;Отправлен;488426-488426A_388;Вручение;32022315
487363;vari-cream-com;sent;delivered;"2016-08-04 17:25:42";487363A;Отправлен;487363-487363A_388;Вручение;32022301
490072;vari-cream-com;sent;delivered;"2016-08-04 17:01:54";490072A;Отправлен;490072-490072A_392;Вручение;32022365
490027;vari-cream-com;sent;delivered;"2016-08-04 19:48:15";490027A;Отправлен;490027-490027A_392;Вручение;32022364
489533;vari-cream-com;sent;parcel-on-a-place;"2016-08-04 16:43:30";489533A;Отправлен;489533-489533A_392;Невручение;32022353
487811;vari-cream-com;sent;parcel-on-a-place;"2016-08-04 18:34:53";487811A;Отправлен;487811-487811A_392;Невручение;32022349
490859;vari-cream-com;sent;delivered;"2016-08-04 17:22:02";490859A;Отправлен;490859-490859A_392;Вручение;32022382
490833;vari-cream-com;sent;delivered;"2016-08-04 15:03:09";490833A;Отправлен;490833-490833A_392;Вручение;32022381
490658;vari-cream-com;sent;delivered;"2016-08-04 19:48:26";490658A;Отправлен;490658-490658A_392;Вручение;32022375
490155;joint-cream;sent;delivered;"2016-08-04 17:02:01";490155A;Отправлен;490155-490155A_392;Вручение;32022368
