id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
550821;delivered;from_BetaPost_API;2016-09-28;200;1;550821
552712;delivered;from_BetaPost_API;2016-09-27;200;1;552712
555160;injob;from_BetaPost_API;200;1;555160
557622;delivered;from_BetaPost_API;2016-09-28;200;1;557622
557958;delivered;from_BetaPost_API;2016-09-28;200;1;557958
557801;delivered;from_BetaPost_API;2016-09-28;200;1;557801
558240;delivered;from_BetaPost_API;2016-09-28;200;1;558240
560418;delivered;from_BetaPost_API;2016-09-28;200;1;560418
561576;delivered;from_BetaPost_API;2016-09-27;200;1;561576
560106;delivered;from_BetaPost_API;2016-09-28;200;1;560106
559065;delivered;from_BetaPost_API;2016-09-27;200;1;559065
560356;injob;from_BetaPost_API;200;1;560356
560482;parcel-on-a-place;from_BetaPost_API;2016-09-28;200;1;560482
561691;delivered;from_BetaPost_API;2016-09-27;200;1;561691
561152;delivered;from_BetaPost_API;2016-09-28;200;1;561152
560878;injob;from_BetaPost_API;200;1;560878
560609;delivered;from_BetaPost_API;2016-09-27;200;1;560609
558726;injob;from_BetaPost_API;200;1;558726
560108;delivered;from_BetaPost_API;2016-09-28;200;1;560108
561418;injob;from_BetaPost_API;200;1;561418
561526;delivered;from_BetaPost_API;2016-09-27;200;1;561526
559840;injob;from_BetaPost_API;200;1;559840
559990;delivered;from_BetaPost_API;2016-09-28;200;1;559990
559040;delivered;from_BetaPost_API;2016-09-27;200;1;559040
558972;injob;from_BetaPost_API;200;1;558972
560458;delivered;from_BetaPost_API;2016-09-27;200;1;560458
560215;injob;from_BetaPost_API;200;1;560215
561611;injob;from_BetaPost_API;200;1;561611
561380;injob;from_BetaPost_API;200;1;561380
562552;delivered;from_BetaPost_API;2016-09-28;200;1;562552
553579;parcel-on-a-place;from_BetaPost_API;2016-09-28;200;1;553579
563410;delivered;from_BetaPost_API;2016-09-28;200;1;563410
563136;parcel-on-a-place;from_BetaPost_API;2016-09-28;200;1;563136
561099;delivered;from_BetaPost_API;2016-09-28;200;1;561099
561788;parcel-on-a-place;from_BetaPost_API;2016-09-28;200;1;561788
562657;delivered;from_BetaPost_API;2016-09-28;200;1;562657
563048;parcel-on-a-place;from_BetaPost_API;2016-09-28;200;1;563048
562402;delivered;from_BetaPost_API;2016-09-28;200;1;562402
563019;parcel-on-a-place;from_BetaPost_API;2016-09-28;200;1;563019
562605;delivered;from_BetaPost_API;2016-09-28;200;1;562605
560420;delivered;from_BetaPost_API;2016-09-28;200;1;560420
563388;delivered;from_BetaPost_API;2016-09-28;200;1;563388
562811;delivered;from_BetaPost_API;2016-09-28;200;1;562811
562250;delivered;from_BetaPost_API;2016-09-28;200;1;562250
562503;parcel-on-a-place;from_BetaPost_API;2016-09-28;200;1;562503
