order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
440710;gemor-cream;parcel-on-a-place;delivered;"2016-08-02 18:46:00";440710A;"Товар в точке получения";440710-440710A_280;Вручение;CB016536936RU
444768;joint-cream;parcel-on-a-place;delivered;"2016-08-02 16:27:00";444768A;"Товар в точке получения";444768-444768A_290;Вручение;CB016538821RU
454577;joint-cream;parcel-on-a-place;delivered;"2016-08-02 13:18:00";454577A;"Товар в точке получения";454577-454577A_310;Вручение;CB016542857RU
461744;psorias-cream;parcel-on-a-place;delivered;"2016-08-02 19:28:00";461744C;"Товар в точке получения";461744-461744C_326;Вручение;CB016546125RU
469444;joint-cream;parcel-on-a-place;delivered;"2016-08-02 12:28:00";469444A;"Товар в точке получения";469444-469444A_346;Вручение;CB016548642RU
468961;joint-cream;parcel-on-a-place;delivered;"2016-08-02 16:20:00";468961A;"Товар в точке получения";468961-468961A_346;Вручение;CB016548925RU
470107;gemor-cream;parcel-on-a-place;delivered;"2016-08-02 19:27:00";470107A;"Товар в точке получения";470107-470107A_345;Вручение;CB016548850RU
474640;gemor-cream;sent;parcel-on-a-place;"2016-08-01 17:19:00";474640A;Отправлен;474640-474640A_363;"Прибыло в город назначения";CB016550204RU
474851;joint-cream;sent;delivered;"2016-08-02 13:03:00";474851A;Отправлен;474851-474851A_362;Вручение;CB016550354RU
476397;joint-cream;sent;parcel-on-a-place;"2016-08-01 18:34:00";476397A;Отправлен;476397-476397A_367;"Прибыло в город назначения";CB016551275RU
476279;vari-cream-com;sent;parcel-on-a-place;"2016-08-02 09:12:00";476279A;Отправлен;476279-476279A_367;"Прибыло в город назначения";CB016551108RU
475738;vari-cream-com;sent;parcel-on-a-place;"2016-08-02 11:22:00";475738C;Отправлен;475738-475738C_367;"Прибыло в город назначения";CB016551607RU
475590;joint-cream;sent;parcel-on-a-place;"2016-08-01 16:36:00";475590A;Отправлен;475590-475590A_367;"Прибыло в город назначения";CB016551261RU
475502;gemor-cream;sent;parcel-on-a-place;"2016-08-01 17:23:00";475502A;Отправлен;475502-475502A_367;"Прибыло в город назначения";CB016551712RU
455600;joint-cream;sent;parcel-on-a-place;"2016-08-01 18:16:00";455600A;Отправлен;455600-455600A_367;"Прибыло в город назначения";CB016551536RU
477438;vari-cream-com;parcel-on-a-place;delivered;"2016-08-02 19:38:00";477438A;"Товар в точке получения";477438-477438A_366;Вручение;CB016551394RU
476848;joint-cream;sent;delivered;"2016-08-02 12:01:00";476848A;Отправлен;476848-476848A_366;Вручение;CB016551496RU
485147;vari-cream-com;sent;parcel-on-a-place;"2016-08-02 13:38:21";485147A;Отправлен;485147-485147A_386;Невручение;32022212
484157;vari-cream-com;sent;delivered;"2016-08-02 14:30:50";484157A;Отправлен;484157-484157A_386;Вручение;32022193
487897;joint-cream;sent;delivered;"2016-08-02 13:21:05";487897A;Отправлен;487897-487897A_386;Вручение;32022289
484512;vari-cream-com;sent;parcel-on-a-place;"2016-08-02 13:30:20";484512A;Отправлен;484512-484512A_386;Невручение;32022201
486265;gemor-cream;sent;delivered;"2016-08-02 18:57:54";486265A;Отправлен;486265-486265A_386;Вручение;32022239
483882;joint-cream;sent;delivered;"2016-08-02 14:49:10";483882A;Отправлен;483882-483882A_386;Вручение;32022185
487895;gemor-cream;sent;delivered;"2016-08-02 14:36:51";487895A;Отправлен;487895-487895A_386;Вручение;32022288
486192;gemor-cream;sent;delivered;"2016-08-02 17:06:15";486192A;Отправлен;486192-486192A_386;Вручение;32022238
487865;vari-cream-com;sent;delivered;"2016-08-02 12:44:53";487865A;Отправлен;487865-487865A_386;Вручение;32022287
484196;joint-cream;sent;parcel-on-a-place;"2016-08-02 14:16:35";484196A;Отправлен;484196-484196A_386;Невручение;32022195
486113;joint-cream;sent;delivered;"2016-08-02 16:47:42";486113A;Отправлен;486113-486113A_386;Вручение;32022236
487482;gemor-cream;sent;delivered;"2016-08-02 12:23:00";487482A;Отправлен;487482-487482A_386;Вручение;32022277
484079;joint-cream;sent;parcel-on-a-place;"2016-08-02 13:17:32";484079A;Отправлен;484079-484079A_386;Невручение;32022191
487457;joint-cream;sent;delivered;"2016-08-02 17:13:31";487457A;Отправлен;487457-487457A_386;Вручение;32022274
483464;vari-cream-com;sent;parcel-on-a-place;"2016-08-02 13:19:12";483464A;Отправлен;483464-483464A_386;Невручение;32022179
