id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
414025;delivered;from_BetaPost_API;2016-06-18;200;1;414025
414659;delivered;from_BetaPost_API;2016-06-18;200;1;414659
417046;delivered;from_BetaPost_API;2016-06-16;200;1;417046
415733;delivered;from_BetaPost_API;2016-06-18;200;1;415733
422607;delivered;from_BetaPost_API;2016-06-18;200;1;422607
422480;delivered;from_BetaPost_API;2016-06-18;200;1;422480
421442;delivered;from_BetaPost_API;2016-06-18;200;1;421442
424179;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;424179
424148;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;424148
424083;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;424083
423832;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;423832
423797;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;423797
424311;delivered;from_BetaPost_API;2016-06-18;200;1;424311
424410;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;424410
424632;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;424632
424341;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;424341
426876;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;426876
428463;delivered;from_BetaPost_API;2016-06-18;200;1;428463
427816;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;427816
427696;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;427696
427615;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;427615
427612;parcel-on-a-place;from_BetaPost_API;2016-06-18;200;1;427612
