order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
537067;cellulite-cream;parcel-on-a-place;delivered;"2016-09-26 11:51:00";537067A;"Товар в точке получения";537067-537067A_477;Вручение;CB016564605RU
541889;psorias-cream;parcel-on-a-place;delivered;"2016-09-26 12:11:00";541889A;"Товар в точке получения";541889-541889A_486;Вручение;CB016565141RU
546568;joint-cream;parcel-on-a-place;delivered;"2016-09-26 11:07:00";546568A;"Товар в точке получения";546568-546568A_496;Вручение;CB016565654RU
548681;joint-cream;sent;parcel-on-a-place;"2016-09-26 16:57:00";548681A;Отправлен;548681-548681A_498;"Прибыло в город назначения";CB016565708RU
545628;vari-cream-com;sent;parcel-on-a-place;"2016-09-26 17:12:00";545628A;Отправлен;545628-545628A_500;"Прибыло в город назначения";CB016565892RU
552440;joint-cream;sent;parcel-on-a-place;"2016-09-26 16:53:00";552440A;Отправлен;552440-552440A_500;"Прибыло в город назначения";CB016566195RU
551452;fungus-cream;sent;parcel-on-a-place;"2016-09-26 17:34:00";551452A;Отправлен;551452-551452A_500;"Прибыло в город назначения";CB016566031RU
551940;joint-cream;sent;parcel-on-a-place;"2016-09-26 17:11:00";551940A;Отправлен;551940-551940A_500;"Прибыло в город назначения";CB016565901RU
551616;prosta-cream;sent;parcel-on-a-place;"2016-09-26 16:56:00";551616A;Отправлен;551616-551616A_500;"Прибыло в город назначения";CB016566014RU
551454;vari-cream-com;sent;parcel-on-a-place;"2016-09-26 17:43:00";551454A;Отправлен;551454-551454A_500;"Прибыло в город назначения";CB016565963RU
549273;vari-cream-com;sent;parcel-on-a-place;"2016-09-26 16:42:00";549273A;Отправлен;549273-549273A_500;"Прибыло в город назначения";CB016565827RU
549721;vari-cream-com;sent;parcel-on-a-place;"2016-09-26 17:25:00";549721A;Отправлен;549721-549721A_500;"Прибыло в город назначения";CB016565994RU
548940;vari-cream-com;sent;parcel-on-a-place;"2016-09-26 18:18:00";548940A;Отправлен;548940-548940A_500;"Прибыло в город назначения";CB016566147RU
