order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
482102;joint-cream;parcel-on-a-place;delivered;"2016-08-31 11:27:00";482102A;"Товар в точке получения";482102-482102A_379;Вручение;CB016553378RU
496024;gemor-cream;parcel-on-a-place;delivered;"2016-08-30 15:02:00";496024A;"Товар в точке получения";496024-496024A_403;Вручение;CB016557202RU
497035;joint-cream;parcel-on-a-place;delivered;"2016-08-30 14:30:00";497035A;"Товар в точке получения";497035-497035A_403;Вручение;CB016557423RU
503642;joint-cream;parcel-on-a-place;delivered;"2016-08-30 16:48:00";503642A;"Товар в точке получения";503642-503642A_422;Вручение;CB016559631RU
511042;vari-cream-com;sent;parcel-on-a-place;"2016-08-31 08:23:00";511042A;Отправлен;511042-511042A_436;"Прибыло в город назначения";CB016561034RU
512332;psorias-cream;sent;parcel-on-a-place;"2016-08-31 08:09:00";512332A;Отправлен;512332-512332A_439;"Прибыло в город назначения";CB016561666RU
513507;vari-cream-com;sent;parcel-on-a-place;"2016-08-31 10:25:00";513507A;Отправлен;513507-513507A_439;"Прибыло в город назначения";CB016561697RU
515131;gemor-cream;sent;parcel-on-a-place;"2016-08-31 09:00:00";515131A;Отправлен;515131-515131A_439;"Прибыло в город назначения";CB016561683RU
514152;prosta-cream;sent;parcel-on-a-place;"2016-08-31 11:01:00";514152A;Отправлен;514152-514152A_439;"Прибыло в город назначения";CB016561533RU
513711;joint-cream;sent;parcel-on-a-place;"2016-08-30 17:24:00";513711A;Отправлен;513711-513711A_439;"Прибыло в город назначения";CB016561811RU
516122;vari-cream-com;sent;parcel-on-a-place;"2016-08-31 08:46:00";516122A;Отправлен;516122-516122A_443;"Прибыло в город назначения";CB016562065RU
515992;joint-cream;sent;parcel-on-a-place;"2016-08-31 08:05:00";515992A;Отправлен;515992-515992A_443;"Прибыло в город назначения";CB016562088RU
516202;vari-cream-com;sent;parcel-on-a-place;"2016-08-31 10:20:00";516202A;Отправлен;516202-516202A_443;"Прибыло в город назначения";CB016562162RU
522933;joint-cream;parcel-on-a-place;delivered;"2016-08-31 12:54:29";522933A;"Товар в точке получения";522933-522933A_454;Вручение;32023408
524889;joint-cream;sent;delivered;"2016-08-31 13:48:10";524889A;Отправлен;524889-524889A_457;Вручение;32023450
523691;vari-cream-com;sent;delivered;"2016-08-31 12:32:06";523691A;Отправлен;523691-523691A_457;Вручение;32023426
529295;joint-cream;sent;parcel-on-a-place;"2016-08-31 14:26:26";529295A;Отправлен;529295-529295A_460;Невручение;32023526
529439;gemor-cream;sent;parcel-on-a-place;"2016-08-31 12:31:53";529439A;Отправлен;529439-529439A_460;Невручение;32023531
528099;vari-cream-com;sent;delivered;"2016-08-31 13:26:55";528099A;Отправлен;528099-528099A_460;Вручение;32023510
528446;joint-cream;sent;delivered;"2016-08-31 13:27:57";528446A;Отправлен;528446-528446A_460;Вручение;32023515
529688;vari-cream-com;sent;delivered;"2016-08-31 12:30:25";529688A;Отправлен;529688-529688A_460;Вручение;32023535
528170;vari-cream-com;sent;delivered;"2016-08-31 12:28:24";528170A;Отправлен;528170-528170A_460;Вручение;32023513
528737;joint-cream;sent;delivered;"2016-08-31 13:56:06";528737A;Отправлен;528737-528737A_460;Вручение;32023519
529799;joint-cream;sent;delivered;"2016-08-31 14:41:54";529799A;Отправлен;529799-529799A_460;Вручение;32023543
529222;joint-cream;sent;delivered;"2016-08-31 12:03:30";529222A;Отправлен;529222-529222A_460;Вручение;32023525
528339;joint-cream;sent;delivered;"2016-08-31 12:08:48";528339A;Отправлен;528339-528339A_460;Вручение;32023514
